# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      28     0.62849     0.13226     0.00000    1.124259892    1.188649611    0.064389720
     1      28     0.63436     0.12208     0.00000    1.086215888    1.145751137    0.059535249
     1      28     0.64024     0.11191     0.00000    1.046563639    1.101965180    0.055401541
     1      28     0.64611     0.10174     0.00000    1.005903308    1.059567536    0.053664228
     1      28     0.65198     0.09156     0.00000    0.964882782    1.016793507    0.051910725
     1      28     0.65786     0.08139     0.00000    0.924214185    0.974348354    0.050134169
     1      28     0.66373     0.07122     0.00000    0.884695043    0.933043551    0.048348508
     1      28     0.66960     0.06104     0.00000    0.847260500    0.893831938    0.046571438
     1      28     0.67548     0.05087     0.00000    0.812852361    0.857639996    0.044787635
     1      28     0.68135     0.04069     0.00000    0.782533433    0.825527666    0.042994233
     1      28     0.68722     0.03052     0.00000    0.757359157    0.799989627    0.042630470
     1      28     0.69310     0.02035     0.00000    0.739434164    0.741785932    0.002351768
     1      28     0.69897     0.01017     0.00000    0.728855903    0.731818560    0.002962657
     1      28     0.70485     0.00000     0.00000    0.725226083    0.728798411    0.003572328
     1      28     0.68135     0.00000     0.00000    0.740001349    0.742352675    0.002351326
     1      28     0.65786     0.00000     0.00000    0.786593516    0.828494772    0.041901256
     1      28     0.63436     0.00000     0.00000    0.858154633    0.894858177    0.036703545
     1      28     0.61087     0.00000     0.00000    0.942481918    0.972630273    0.030148355
     1      28     0.58737     0.00000     0.00000    1.026828354    1.046044958    0.019216604
     1      28     0.56388     0.00000     0.00000    1.097771711    1.103522066    0.005750356
     1      28     0.54038     0.00000     0.00000    1.141585166    1.126042151   -0.015543015
     1      28     0.51689     0.00000     0.00000    1.150687355    1.090244371   -0.060442984
     1      28     0.49339     0.00000     0.00000    1.136131726    1.066877532   -0.069254194
     1      28     0.46990     0.00000     0.00000    1.089331168    1.018773738   -0.070557430
     1      28     0.44640     0.00000     0.00000    1.024640392    0.956217473   -0.068422919
     1      28     0.42291     0.00000     0.00000    0.959618784    0.891132727   -0.068486057
     1      28     0.39941     0.00000     0.00000    0.907805521    0.838947847   -0.068857674
     1      28     0.37592     0.00000     0.00000    0.876883388    0.798023644   -0.078859744
     1      28     0.35242     0.00000     0.00000    0.869506172    0.779320347   -0.090185825
     1      28     0.32893     0.00000     0.00000    0.884509516    0.780757245   -0.103752271
     1      28     0.30543     0.00000     0.00000    0.918356456    0.801028597   -0.117327859
     1      28     0.28194     0.00000     0.00000    0.966911294    0.836166956   -0.130744339
     1      28     0.25844     0.00000     0.00000    1.027166678    0.883280478   -0.143886200
     1      28     0.23495     0.00000     0.00000    1.098334450    0.942048842   -0.156285609
     1      28     0.21145     0.00000     0.00000    1.185269112    1.039327387   -0.145941724
     1      28     0.18796     0.00000     0.00000    1.288663159    1.125848142   -0.162815017
     1      28     0.16446     0.00000     0.00000    1.401709455    1.228178903   -0.173530552
     1      28     0.14097     0.00000     0.00000    1.521344812    1.342870807   -0.178474005
     1      28     0.11747     0.00000     0.00000    1.602232338    1.387584192   -0.214648146
     1      28     0.09398     0.00000     0.00000    1.676163037    1.486622903   -0.189540134
     1      28     0.07048     0.00000     0.00000    1.728728338    1.531013477   -0.197714861
     1      28     0.04699     0.00000     0.00000    1.762711506    1.558831761   -0.203879745
     1      28     0.02349     0.00000     0.00000    1.773370522    1.565442625   -0.207927898
     1      28     0.00000     0.00000     0.00000    1.773553836    1.561286203   -0.212267633
     1      29     0.00000     0.00000     0.00000    1.853375370    1.635282649   -0.218092721
     1      29     0.01175     0.02035     0.00000    1.852952260    1.632587662   -0.220364597
     1      29     0.02349     0.04069     0.00000    1.862140420    1.638935205   -0.223205214
     1      29     0.03524     0.06104     0.00000    1.858165658    1.611544625   -0.246621033
     1      29     0.04699     0.08139     0.00000    1.761843517    1.524982266   -0.236861251
     1      29     0.05874     0.10174     0.00000    1.645070520    1.444805830   -0.200264690
     1      29     0.07048     0.12208     0.00000    1.546970994    1.412787403   -0.134183591
     1      29     0.08223     0.14243     0.00000    1.500405500    1.404623505   -0.095781994
     1      29     0.09398     0.16278     0.00000    1.466914370    1.401008517   -0.065905853
     1      29     0.10573     0.18312     0.00000    1.448008087    1.403582760   -0.044425326
     1      29     0.11747     0.20347     0.00000    1.443620876    1.403433436   -0.040187440
     1      29     0.12922     0.22382     0.00000    1.448607572    1.403704822   -0.044902750
     1      29     0.14097     0.24417     0.00000    1.443316902    1.318072093   -0.125244809
     1      29     0.15272     0.26451     0.00000    1.436721402    1.327473477   -0.109247925
     1      29     0.16446     0.28486     0.00000    1.446206287    1.365082439   -0.081123847
     1      29     0.17621     0.30521     0.00000    1.469587760    1.418568480   -0.051019279
     1      29     0.18796     0.32555     0.00000    1.503022006    1.479825600   -0.023196405
     1      29     0.19971     0.34590     0.00000    1.542751801    1.547140633    0.004388833
     1      29     0.21145     0.36625     0.00000    1.586420337    1.617848191    0.031427854
     1      29     0.22320     0.38660     0.00000    1.623876795    1.742999892    0.119123097
     1      29     0.23495     0.40694     0.00000    1.660717987    1.801723010    0.141005023
     1      29     0.24670     0.42729     0.00000    1.707536416    1.860606101    0.153069686
     1      29     0.25844     0.44764     0.00000    1.776671086    1.927004366    0.150333280
     1      29     0.27019     0.46798     0.00000    1.872583495    2.008059171    0.135475676
     1      29     0.28194     0.48833     0.00000    1.981581169    2.084574602    0.102993433
     1      29     0.29369     0.50868     0.00000    2.052734567    2.129000034    0.076265467
     1      29     0.30543     0.52903     0.00000    2.039503485    2.074107583    0.034604098
     1      29     0.31718     0.54937     0.00000    2.017557079    2.053504688    0.035947609
     1      29     0.32893     0.56972     0.00000    1.996988358    2.034018035    0.037029676
     1      29     0.34068     0.59007     0.00000    1.981913536    2.020054260    0.038140724
     1      29     0.35242     0.61041     0.00000    1.976118344    2.015442685    0.039324341
     1      29     0.35830     0.60024     0.00000    1.977767796    2.016489893    0.038722097
     1      29     0.36417     0.59007     0.00000    1.982961542    2.021097792    0.038136250
     1      29     0.37004     0.57989     0.00000    1.992043460    2.029610744    0.037567284
     1      29     0.37592     0.56972     0.00000    2.005319266    2.042032714    0.036713448
     1      29     0.38179     0.55955     0.00000    2.023045768    2.058011497    0.034965729
     1      29     0.38767     0.54937     0.00000    2.045433087    2.078662583    0.033229496
     1      29     0.39354     0.53920     0.00000    2.072630469    2.104138831    0.031508362
     1      29     0.39941     0.52903     0.00000    2.104714612    2.134078975    0.029364362
     1      29     0.40529     0.51885     0.00000    2.141613952    2.168277847    0.026663895
     1      29     0.41116     0.50868     0.00000    2.165295630    2.231913395    0.066617764
     1      29     0.41703     0.49851     0.00000    2.149498312    2.228277900    0.078779588
     1      29     0.42291     0.48833     0.00000    2.115535939    2.201101388    0.085565449
     1      29     0.42878     0.47816     0.00000    2.075978414    2.169126422    0.093148008
     1      29     0.43466     0.46798     0.00000    2.035006289    2.136133340    0.101127050
     1      29     0.44053     0.45781     0.00000    1.994320555    2.103632783    0.109312228
     1      29     0.44640     0.44764     0.00000    1.954950485    2.069012677    0.114062191
     1      29     0.45228     0.43746     0.00000    1.917714175    2.036786646    0.119072471
     1      29     0.45815     0.42729     0.00000    1.883346232    2.007694202    0.124347970
     1      29     0.46402     0.41712     0.00000    1.852541782    1.980901679    0.128359897
     1      29     0.46990     0.40694     0.00000    1.825897793    1.953591410    0.127693617
     1      29     0.47577     0.39677     0.00000    1.803848906    1.930747838    0.126898933
     1      29     0.48164     0.38660     0.00000    1.786585172    1.912952491    0.126367319
     1      29     0.48752     0.37642     0.00000    1.774024605    1.899632182    0.125607577
     1      29     0.49339     0.36625     0.00000    1.765855107    1.889440867    0.123585760
     1      29     0.49927     0.35608     0.00000    1.761505168    1.882631170    0.121126002
     1      29     0.50514     0.34590     0.00000    1.760389632    1.878973418    0.118583786
     1      29     0.51101     0.33573     0.00000    1.761919344    1.875015159    0.113095815
     1      29     0.51689     0.32555     0.00000    1.765628022    1.871967873    0.106339851
     1      29     0.52276     0.31538     0.00000    1.771166461    1.870422224    0.099255763
     1      29     0.52863     0.30521     0.00000    1.778335689    1.870170798    0.091835109
     1      29     0.53451     0.29503     0.00000    1.771166461    1.870422224    0.099255763
     1      29     0.54038     0.28486     0.00000    1.765628022    1.871967873    0.106339851
     1      29     0.54626     0.27469     0.00000    1.761919344    1.875015159    0.113095815
     1      29     0.55213     0.26451     0.00000    1.760389632    1.878973418    0.118583786
     1      29     0.55800     0.25434     0.00000    1.761505168    1.882631170    0.121126002
     1      29     0.56388     0.24417     0.00000    1.765855107    1.889440867    0.123585760
     1      29     0.56975     0.23399     0.00000    1.774024605    1.899632182    0.125607577
     1      29     0.57562     0.22382     0.00000    1.786585172    1.912952491    0.126367319
     1      29     0.58150     0.21365     0.00000    1.803848906    1.930747838    0.126898933
     1      29     0.58737     0.20347     0.00000    1.825897793    1.953591410    0.127693617
     1      29     0.59325     0.19330     0.00000    1.852541782    1.980901679    0.128359897
     1      29     0.59912     0.18312     0.00000    1.883346232    2.007694202    0.124347970
     1      29     0.60499     0.17295     0.00000    1.917714175    2.036786646    0.119072471
     1      29     0.61087     0.16278     0.00000    1.954950485    2.069012677    0.114062191
     1      29     0.61674     0.15260     0.00000    1.994320555    2.103632783    0.109312228
     1      29     0.62261     0.14243     0.00000    2.035006289    2.136133340    0.101127050
     1      29     0.62849     0.13226     0.00000    2.075978414    2.169126422    0.093148008
     1      29     0.63436     0.12208     0.00000    2.115535939    2.201101388    0.085565449
     1      29     0.64024     0.11191     0.00000    2.149498312    2.228277900    0.078779588
     1      29     0.64611     0.10174     0.00000    2.165295630    2.231913395    0.066617764
     1      29     0.65198     0.09156     0.00000    2.141613952    2.168277847    0.026663895
     1      29     0.65786     0.08139     0.00000    2.104714612    2.134078975    0.029364362
     1      29     0.66373     0.07122     0.00000    2.072630469    2.104138831    0.031508362
     1      29     0.66960     0.06104     0.00000    2.045433087    2.078662583    0.033229496
     1      29     0.67548     0.05087     0.00000    2.023045768    2.058011497    0.034965729
     1      29     0.68135     0.04069     0.00000    2.005319266    2.042032714    0.036713448
     1      29     0.68722     0.03052     0.00000    1.992043460    2.029610744    0.037567284
     1      29     0.69310     0.02035     0.00000    1.982961542    2.021097792    0.038136250
     1      29     0.69897     0.01017     0.00000    1.977767796    2.016489892    0.038722097
     1      29     0.70485     0.00000     0.00000    1.976118344    2.015442685    0.039324341
     1      29     0.68135     0.00000     0.00000    1.981913536    2.020054260    0.038140724
     1      29     0.65786     0.00000     0.00000    1.996988358    2.034018034    0.037029676
     1      29     0.63436     0.00000     0.00000    2.017557078    2.053504687    0.035947609
     1      29     0.61087     0.00000     0.00000    2.039503484    2.074107582    0.034604098
     1      29     0.58737     0.00000     0.00000    2.052734566    2.129000033    0.076265466
     1      29     0.56388     0.00000     0.00000    1.981581169    2.084574602    0.102993433
     1      29     0.54038     0.00000     0.00000    1.872583495    2.008059170    0.135475675
     1      29     0.51689     0.00000     0.00000    1.776671084    1.927004365    0.150333280
     1      29     0.49339     0.00000     0.00000    1.707536414    1.860606099    0.153069685
     1      29     0.46990     0.00000     0.00000    1.660717985    1.801723008    0.141005023
     1      29     0.44640     0.00000     0.00000    1.623876793    1.742999890    0.119123098
     1      29     0.42291     0.00000     0.00000    1.586420336    1.617848190    0.031427854
     1      29     0.39941     0.00000     0.00000    1.542751799    1.547140632    0.004388833
     1      29     0.37592     0.00000     0.00000    1.503022004    1.479825599   -0.023196405
     1      29     0.35242     0.00000     0.00000    1.469587758    1.418568479   -0.051019279
     1      29     0.32893     0.00000     0.00000    1.446206285    1.365082438   -0.081123847
     1      29     0.30543     0.00000     0.00000    1.436721401    1.327473476   -0.109247924
     1      29     0.28194     0.00000     0.00000    1.443316901    1.318072093   -0.125244808
     1      29     0.25844     0.00000     0.00000    1.448607575    1.403704824   -0.044902751
     1      29     0.23495     0.00000     0.00000    1.443620880    1.403433440   -0.040187440
     1      29     0.21145     0.00000     0.00000    1.448008091    1.403582765   -0.044425326
     1      29     0.18796     0.00000     0.00000    1.466914375    1.401008522   -0.065905853
     1      29     0.16446     0.00000     0.00000    1.500405505    1.404623511   -0.095781994
     1      29     0.14097     0.00000     0.00000    1.546970999    1.412787408   -0.134183591
     1      29     0.11747     0.00000     0.00000    1.645070517    1.444805828   -0.200264689
     1      29     0.09398     0.00000     0.00000    1.761843513    1.524982263   -0.236861250
     1      29     0.07048     0.00000     0.00000    1.858165655    1.611544622   -0.246621033
     1      29     0.04699     0.00000     0.00000    1.862140415    1.638935200   -0.223205214
     1      29     0.02349     0.00000     0.00000    1.852952258    1.632587661   -0.220364597
     1      29     0.00000     0.00000     0.00000    1.853375370    1.635282649   -0.218092721
     1      30     0.00000     0.00000     0.00000    1.853375370    1.635282649   -0.218092721
     1      30     0.01175     0.02035     0.00000    1.854380978    1.633979630   -0.220401348
     1      30     0.02349     0.04069     0.00000    1.868230827    1.646501360   -0.221729467
     1      30     0.03524     0.06104     0.00000    1.860315722    1.601210449   -0.259105273
     1      30     0.04699     0.08139     0.00000    1.764473219    1.511051883   -0.253421335
     1      30     0.05874     0.10174     0.00000    1.667971480    1.482653084   -0.185318396
     1      30     0.07048     0.12208     0.00000    1.601278617    1.466030927   -0.135247690
     1      30     0.08223     0.14243     0.00000    1.554352020    1.446492488   -0.107859533
     1      30     0.09398     0.16278     0.00000    1.520840927    1.425675274   -0.095165653
     1      30     0.10573     0.18312     0.00000    1.499042333    1.402475453   -0.096566881
     1      30     0.11747     0.20347     0.00000    1.483329600    1.378712548   -0.104617052
     1      30     0.12922     0.22382     0.00000    1.463004233    1.326263835   -0.136740399
     1      30     0.14097     0.24417     0.00000    1.445774351    1.403472500   -0.042301850
     1      30     0.15272     0.26451     0.00000    1.444874817    1.402777690   -0.042097127
     1      30     0.16446     0.28486     0.00000    1.457544170    1.441607060   -0.015937110
     1      30     0.17621     0.30521     0.00000    1.482307200    1.496167638    0.013860438
     1      30     0.18796     0.32555     0.00000    1.515112462    1.555721108    0.040608646
     1      30     0.19971     0.34590     0.00000    1.551644622    1.618960821    0.067316198
     1      30     0.21145     0.36625     0.00000    1.588375770    1.682411146    0.094035375
     1      30     0.22320     0.38660     0.00000    1.634623116    1.690586220    0.055963104
     1      30     0.23495     0.40694     0.00000    1.692390176    1.766790761    0.074400585
     1      30     0.24670     0.42729     0.00000    1.768545751    1.853774063    0.085228312
     1      30     0.25844     0.44764     0.00000    1.869539441    1.950908061    0.081368620
     1      30     0.27019     0.46798     0.00000    1.992407629    2.065512897    0.073105268
     1      30     0.28194     0.48833     0.00000    2.070229467    2.101399561    0.031170093
     1      30     0.29369     0.50868     0.00000    2.058563604    2.090816289    0.032252685
     1      30     0.30543     0.52903     0.00000    2.057166191    2.110890619    0.053724429
     1      30     0.31718     0.54937     0.00000    2.043758995    2.094116570    0.050357575
     1      30     0.32893     0.56972     0.00000    2.027557990    2.078723038    0.051165048
     1      30     0.34068     0.59007     0.00000    2.014653174    2.066922445    0.052269271
     1      30     0.35242     0.61041     0.00000    2.009502504    2.062989671    0.053487167
     1      30     0.35830     0.60024     0.00000    2.011003353    2.063872006    0.052868653
     1      30     0.36417     0.59007     0.00000    2.015758640    2.068022836    0.052264197
     1      30     0.37004     0.57989     0.00000    2.024110543    2.075784498    0.051673955
     1      30     0.37592     0.56972     0.00000    2.036339048    2.087143300    0.050804252
     1      30     0.38179     0.55955     0.00000    2.052631401    2.101665726    0.049034326
     1      30     0.38767     0.54937     0.00000    2.073040673    2.120257003    0.047216330
     1      30     0.39354     0.53920     0.00000    2.097341572    2.142691720    0.045350148
     1      30     0.39941     0.52903     0.00000    2.124602948    2.170980982    0.046378034
     1      30     0.40529     0.51885     0.00000    2.151400121    2.204261000    0.052860879
     1      30     0.41116     0.50868     0.00000    2.182962401    2.206619792    0.023657391
     1      30     0.41703     0.49851     0.00000    2.226914401    2.246847814    0.019933413
     1      30     0.42291     0.48833     0.00000    2.254621330    2.280071598    0.025450268
     1      30     0.42878     0.47816     0.00000    2.226614575    2.267717850    0.041103275
     1      30     0.43466     0.46798     0.00000    2.185923861    2.234182142    0.048258282
     1      30     0.44053     0.45781     0.00000    2.144309300    2.198439365    0.054130065
     1      30     0.44640     0.44764     0.00000    2.103450638    2.162048818    0.058598180
     1      30     0.45228     0.43746     0.00000    2.064046753    2.127327059    0.063280306
     1      30     0.45815     0.42729     0.00000    2.026582123    2.094736864    0.068154740
     1      30     0.46402     0.41712     0.00000    1.991452849    2.063573102    0.072120253
     1      30     0.46990     0.40694     0.00000    1.958955746    2.031904668    0.072948922
     1      30     0.47577     0.39677     0.00000    1.929298946    2.003189003    0.073890057
     1      30     0.48164     0.38660     0.00000    1.902557056    1.977609325    0.075052269
     1      30     0.48752     0.37642     0.00000    1.878721886    1.953507130    0.074785243
     1      30     0.49339     0.36625     0.00000    1.857706341    1.930457147    0.072750806
     1      30     0.49927     0.35608     0.00000    1.839299157    1.910014956    0.070715799
     1      30     0.50514     0.34590     0.00000    1.823276191    1.892119433    0.068843241
     1      30     0.51101     0.33573     0.00000    1.809376419    1.882724635    0.073348216
     1      30     0.51689     0.32555     0.00000    1.797373724    1.877002585    0.079628861
     1      30     0.52276     0.31538     0.00000    1.787063933    1.872794344    0.085730410
     1      30     0.52863     0.30521     0.00000    1.778335689    1.870170798    0.091835109
     1      30     0.53451     0.29503     0.00000    1.787063933    1.872794344    0.085730410
     1      30     0.54038     0.28486     0.00000    1.797373724    1.877002585    0.079628861
     1      30     0.54626     0.27469     0.00000    1.809376419    1.882724635    0.073348216
     1      30     0.55213     0.26451     0.00000    1.823276191    1.892119433    0.068843241
     1      30     0.55800     0.25434     0.00000    1.839299157    1.910014956    0.070715799
     1      30     0.56388     0.24417     0.00000    1.857706341    1.930457147    0.072750806
     1      30     0.56975     0.23399     0.00000    1.878721886    1.953507130    0.074785243
     1      30     0.57562     0.22382     0.00000    1.902557056    1.977609325    0.075052269
     1      30     0.58150     0.21365     0.00000    1.929298946    2.003189003    0.073890057
     1      30     0.58737     0.20347     0.00000    1.958955746    2.031904668    0.072948922
     1      30     0.59325     0.19330     0.00000    1.991452849    2.063573102    0.072120253
     1      30     0.59912     0.18312     0.00000    2.026582123    2.094736864    0.068154740
     1      30     0.60499     0.17295     0.00000    2.064046753    2.127327059    0.063280306
     1      30     0.61087     0.16278     0.00000    2.103450638    2.162048818    0.058598180
     1      30     0.61674     0.15260     0.00000    2.144309300    2.198439365    0.054130065
     1      30     0.62261     0.14243     0.00000    2.185923861    2.234182142    0.048258282
     1      30     0.62849     0.13226     0.00000    2.226614575    2.267717850    0.041103275
     1      30     0.63436     0.12208     0.00000    2.254621330    2.280071598    0.025450268
     1      30     0.64024     0.11191     0.00000    2.226914401    2.246847814    0.019933413
     1      30     0.64611     0.10174     0.00000    2.182962401    2.206619792    0.023657391
     1      30     0.65198     0.09156     0.00000    2.151400121    2.204261000    0.052860879
     1      30     0.65786     0.08139     0.00000    2.124602948    2.170980982    0.046378034
     1      30     0.66373     0.07122     0.00000    2.097341572    2.142691720    0.045350148
     1      30     0.66960     0.06104     0.00000    2.073040673    2.120257003    0.047216330
     1      30     0.67548     0.05087     0.00000    2.052631401    2.101665726    0.049034326
     1      30     0.68135     0.04069     0.00000    2.036339048    2.087143300    0.050804252
     1      30     0.68722     0.03052     0.00000    2.024110543    2.075784498    0.051673955
     1      30     0.69310     0.02035     0.00000    2.015758640    2.068022836    0.052264197
     1      30     0.69897     0.01017     0.00000    2.011003353    2.063872006    0.052868653
     1      30     0.70485     0.00000     0.00000    2.009502504    2.062989671    0.053487167
     1      30     0.68135     0.00000     0.00000    2.014653174    2.066922445    0.052269271
     1      30     0.65786     0.00000     0.00000    2.027557989    2.078723038    0.051165048
     1      30     0.63436     0.00000     0.00000    2.043758994    2.094116569    0.050357575
     1      30     0.61087     0.00000     0.00000    2.057166189    2.110890618    0.053724428
     1      30     0.58737     0.00000     0.00000    2.058563603    2.090816288    0.032252685
     1      30     0.56388     0.00000     0.00000    2.070229466    2.101399559    0.031170093
     1      30     0.54038     0.00000     0.00000    1.992407629    2.065512896    0.073105267
     1      30     0.51689     0.00000     0.00000    1.869539441    1.950908060    0.081368620
     1      30     0.49339     0.00000     0.00000    1.768545750    1.853774061    0.085228311
     1      30     0.46990     0.00000     0.00000    1.692390175    1.766790760    0.074400586
     1      30     0.44640     0.00000     0.00000    1.634623114    1.690586218    0.055963105
     1      30     0.42291     0.00000     0.00000    1.588375768    1.682411144    0.094035376
     1      30     0.39941     0.00000     0.00000    1.551644621    1.618960819    0.067316199
     1      30     0.37592     0.00000     0.00000    1.515112461    1.555721107    0.040608646
     1      30     0.35242     0.00000     0.00000    1.482307199    1.496167637    0.013860438
     1      30     0.32893     0.00000     0.00000    1.457544168    1.441607058   -0.015937110
     1      30     0.30543     0.00000     0.00000    1.444874816    1.402777688   -0.042097128
     1      30     0.28194     0.00000     0.00000    1.445774350    1.403472499   -0.042301851
     1      30     0.25844     0.00000     0.00000    1.463004234    1.326263835   -0.136740400
     1      30     0.23495     0.00000     0.00000    1.483329603    1.378712550   -0.104617053
     1      30     0.21145     0.00000     0.00000    1.499042338    1.402475457   -0.096566881
     1      30     0.18796     0.00000     0.00000    1.520840932    1.425675279   -0.095165653
     1      30     0.16446     0.00000     0.00000    1.554352026    1.446492493   -0.107859533
     1      30     0.14097     0.00000     0.00000    1.601278622    1.466030932   -0.135247690
     1      30     0.11747     0.00000     0.00000    1.667971482    1.482653090   -0.185318392
     1      30     0.09398     0.00000     0.00000    1.764473216    1.511051882   -0.253421334
     1      30     0.07048     0.00000     0.00000    1.860315717    1.601210445   -0.259105273
     1      30     0.04699     0.00000     0.00000    1.868230823    1.646501356   -0.221729467
     1      30     0.02349     0.00000     0.00000    1.854380976    1.633979629   -0.220401348
     1      30     0.00000     0.00000     0.00000    1.853375370    1.635282649   -0.218092721
     1      31     0.00000     0.00000     0.00000    2.031173188    1.741632078   -0.289541110
     1      31     0.01175     0.02035     0.00000    2.012473597    1.730524452   -0.281949145
     1      31     0.02349     0.04069     0.00000    1.957488312    1.685798917   -0.271689395
     1      31     0.03524     0.06104     0.00000    1.910910072    1.661773679   -0.249136393
     1      31     0.04699     0.08139     0.00000    1.909731785    1.652271529   -0.257460256
     1      31     0.05874     0.10174     0.00000    1.856793855    1.607438754   -0.249355100
     1      31     0.07048     0.12208     0.00000    1.792667989    1.552334889   -0.240333099
     1      31     0.08223     0.14243     0.00000    1.722763872    1.497753921   -0.225009950
     1      31     0.09398     0.16278     0.00000    1.651683735    1.447760654   -0.203923082
     1      31     0.10573     0.18312     0.00000    1.584935116    1.407636812   -0.177298304
     1      31     0.11747     0.20347     0.00000    1.529208126    1.398612665   -0.130595460
     1      31     0.12922     0.22382     0.00000    1.494741043    1.422067735   -0.072673308
     1      31     0.14097     0.24417     0.00000    1.501073587    1.472203205   -0.028870383
     1      31     0.15272     0.26451     0.00000    1.537389352    1.553063020    0.015673668
     1      31     0.16446     0.28486     0.00000    1.587897105    1.617513519    0.029616414
     1      31     0.17621     0.30521     0.00000    1.647877380    1.687580909    0.039703529
     1      31     0.18796     0.32555     0.00000    1.714201670    1.756329403    0.042127733
     1      31     0.19971     0.34590     0.00000    1.783834870    1.828738902    0.044904032
     1      31     0.21145     0.36625     0.00000    1.853538166    1.900962204    0.047424038
     1      31     0.22320     0.38660     0.00000    1.919898634    1.969321928    0.049423293
     1      31     0.23495     0.40694     0.00000    1.979407554    2.027897116    0.048489561
     1      31     0.24670     0.42729     0.00000    2.028843720    2.077792297    0.048948577
     1      31     0.25844     0.44764     0.00000    2.061911926    2.092852380    0.030940454
     1      31     0.27019     0.46798     0.00000    2.073379277    2.104910955    0.031531678
     1      31     0.28194     0.48833     0.00000    2.108308158    2.174570267    0.066262109
     1      31     0.29369     0.50868     0.00000    2.158164934    2.231834187    0.073669253
     1      31     0.30543     0.52903     0.00000    2.258913503    2.335884295    0.076970791
     1      31     0.31718     0.54937     0.00000    2.355283218    2.422653084    0.067369866
     1      31     0.32893     0.56972     0.00000    2.429069882    2.484626461    0.055556579
     1      31     0.34068     0.59007     0.00000    2.474100785    2.523524488    0.049423703
     1      31     0.35242     0.61041     0.00000    2.488863243    2.532947810    0.044084567
     1      31     0.35830     0.60024     0.00000    2.485355802    2.532105223    0.046749421
     1      31     0.36417     0.59007     0.00000    2.475166986    2.524587407    0.049420421
     1      31     0.37004     0.57989     0.00000    2.458880174    2.510975257    0.052095083
     1      31     0.37592     0.56972     0.00000    2.437179993    2.492256247    0.055076254
     1      31     0.38179     0.55955     0.00000    2.410805372    2.469815578    0.059010206
     1      31     0.38767     0.54937     0.00000    2.380633306    2.443643275    0.063009969
     1      31     0.39354     0.53920     0.00000    2.347723160    2.414798609    0.067075449
     1      31     0.39941     0.52903     0.00000    2.313805769    2.382890066    0.069084297
     1      31     0.40529     0.51885     0.00000    2.282991349    2.349483649    0.066492300
     1      31     0.41116     0.50868     0.00000    2.268335110    2.325014674    0.056679564
     1      31     0.41703     0.49851     0.00000    2.287158243    2.335722426    0.048564183
     1      31     0.42291     0.48833     0.00000    2.308877238    2.339811656    0.030934417
     1      31     0.42878     0.47816     0.00000    2.350232262    2.365757085    0.015524823
     1      31     0.43466     0.46798     0.00000    2.409022016    2.417684461    0.008662446
     1      31     0.44053     0.45781     0.00000    2.473574554    2.476706090    0.003131536
     1      31     0.44640     0.44764     0.00000    2.542170845    2.540236589   -0.001934256
     1      31     0.45228     0.43746     0.00000    2.613928861    2.606873265   -0.007055596
     1      31     0.45815     0.42729     0.00000    2.688020177    2.675809058   -0.012211119
     1      31     0.46402     0.41712     0.00000    2.763506881    2.746853651   -0.016653230
     1      31     0.46990     0.40694     0.00000    2.839218630    2.820846512   -0.018372117
     1      31     0.47577     0.39677     0.00000    2.902665432    2.902839197    0.000173765
     1      31     0.48164     0.38660     0.00000    2.941928398    2.946539182    0.004610785
     1      31     0.48752     0.37642     0.00000    2.947116974    2.950326687    0.003209713
     1      31     0.49339     0.36625     0.00000    2.931288619    2.930717196   -0.000571423
     1      31     0.49927     0.35608     0.00000    2.910575464    2.908658963   -0.001916502
     1      31     0.50514     0.34590     0.00000    2.891275534    2.889435532   -0.001840002
     1      31     0.51101     0.33573     0.00000    2.875701123    2.871970069   -0.003731054
     1      31     0.51689     0.32555     0.00000    2.864884828    2.858575228   -0.006309600
     1      31     0.52276     0.31538     0.00000    2.859351374    2.850636349   -0.008715025
     1      31     0.52863     0.30521     0.00000    2.859382539    2.848419704   -0.010962835
     1      31     0.53451     0.29503     0.00000    2.859351374    2.850636349   -0.008715025
     1      31     0.54038     0.28486     0.00000    2.864884828    2.858575228   -0.006309600
     1      31     0.54626     0.27469     0.00000    2.875701123    2.871970069   -0.003731054
     1      31     0.55213     0.26451     0.00000    2.891275534    2.889435532   -0.001840002
     1      31     0.55800     0.25434     0.00000    2.910575464    2.908658963   -0.001916502
     1      31     0.56388     0.24417     0.00000    2.931288619    2.930717196   -0.000571423
     1      31     0.56975     0.23399     0.00000    2.947116974    2.950326687    0.003209713
     1      31     0.57562     0.22382     0.00000    2.941928398    2.946539182    0.004610785
     1      31     0.58150     0.21365     0.00000    2.902665432    2.902839197    0.000173765
     1      31     0.58737     0.20347     0.00000    2.839218630    2.820846512   -0.018372117
     1      31     0.59325     0.19330     0.00000    2.763506881    2.746853651   -0.016653230
     1      31     0.59912     0.18312     0.00000    2.688020177    2.675809058   -0.012211119
     1      31     0.60499     0.17295     0.00000    2.613928861    2.606873265   -0.007055596
     1      31     0.61087     0.16278     0.00000    2.542170845    2.540236589   -0.001934256
     1      31     0.61674     0.15260     0.00000    2.473574554    2.476706090    0.003131536
     1      31     0.62261     0.14243     0.00000    2.409022016    2.417684461    0.008662446
